vault_address,vault_name,vault_total_usd,chain_id,market_unique_key,collateral_symbol,loan_symbol,lltv,supply_assets,supply_assets_usd,supply_cap,is_toxic_market
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0x1ca75949a91c157183f53282d73c37191e7cd84002310f6632047d874aad4a0f,PT-mHYPER-20NOV2025,USDC,8.6e+17,None,191303.01076971955,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0xd2db5df9946c2090bbe2c52d8b8b80a95bffca8bd19a6151b1ae7687f888f6ab,PT-AIDaUSDT-30OCT2025,USDC,8.6e+17,None,0.0,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0x3f246a31d3583a4c0ab8d83ea46907b188b8b463edb1c45af62b6265335084ee,Wrapped-LP-srUSDe-15JAN2026,USDC,8.6e+17,None,0.0,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,?,USDC,0.0,None,0.0,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0x03f715ef1ae508ab3e1faf4dffdbf2a077d1f0ad10c5aad42cf4438d5e3328af,PT-stcUSD-29JAN2026,USDC,9.15e+17,None,0.0,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0xdb8938f97571aeab0deb0c34cf7e6278cff969538f49eebe6f4fc75a9a111293,ETH+,USDC,8.6e+17,None,0.0,None,False
0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,956404.8145962387,1,0xef2c308b5abecf5c8750a1aa82b47c558005feb7a03f4f8e1ad682d71ac8d0ba,mF-ONE,USDC,9.15e+17,None,191296.52502626524,None,False
0x1265a81d42d513Df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,3152.7730200316387,1,0x3a85e619751152991742810df6ec69ce473daef99e28a64ab2340d7b7ccfee49,WBTC,USDC,8.6e+17,None,0.0,None,False
0x1265a81d42d513Df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,3152.7730200316387,1,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,deUSD,USDC,8.6e+17,None,3152.7730200316387,None,True
0x1265a81d42d513Df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,3152.7730200316387,1,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,wstETH,USDC,8.6e+17,None,0.0,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0xbf6687cb042a09451e66ebc11d7716c49fb8ccc75f484f7fab0eed6624bd5838,mMEV,USDC,9.15e+17,None,0.0,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d,PT-sUSDE-27FEB2025,USDC,9.15e+17,None,0.010009020731694615,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x8a71a66ac828c2b6d4f8accce5859aba0822b502f3833bec4aff09479affffdb,PT-cUSDO-20NOV2025,USDC,9.15e+17,None,0.0,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x3bdb58058b41bb700458ba3df317e254244ddec7fc35fec93d2d53475cc6ebdc,PT-syrupUSDC-28AUG2025,USDC,9.15e+17,None,0.0,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x43e925e52d7873fa8acac90dd5f246087d55b3a34c344b71884a6352491ff459,fxSAVE,USDC,8.6e+17,None,0.0001819640168982539,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,deUSD,USDC,8.6e+17,None,0.0,None,True
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x7aae9136d142aa7ec2a3ad155fb42489ed7ed93a74c589eb1643916ae19f0833,cUSDOUSDC,USDC,9.15e+17,None,0.0,None,False
0x38248d715336d4CAd20d3e12E8dc34DA596f9d6c,RIMU USDC,0.010190984748592868,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,?,USDC,0.0,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xa0c6499787a7d046f91f2687558c021e2baae5a378885280a448183a926ef5f7,upUSDC,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x147390b94333d30c4bd51c8e79e8f90f6e827e3ea97ecbfe2dc52a1ea67aa008,PT-AIDaUSDT-14AUG2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x60154d71ec96b7aee2864326662cb731172f1ebd6ca0e64af9bc8659831ed0ff,yUSD,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xac357133ae9d12a9507faeeeb5af0087cf83ad17732bdab2abf95781d3b130a9,aMUSD,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xbed987dd46049adb1ff34de8ef761a9da3b08890fa7fff629ea9b66d049de823,sUSDf,USDC,9.15e+17,None,4023.058698390323,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xb48bb53f0f2690c71e8813f2dc7ed6fca9ac4b0ace3faa37b4a8e5ece38fa1a2,USD0++,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x0a834fe24f42cf9cbf0644926c5637a9da42dbfae8c4c4ca0c2f2d9c712896d3,wbravUSDC,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xb79a07659c64f0d471663f0629bab0997206bebb31ecbd4c750e1dd7fa7bc09a,Wrapped-LP-pUSDe-16OCT2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x6c65bb7104ae6fc1dc2cdc97fcb7df2a4747363e76135b32d9170b2520bb65eb,arUSD,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e,csUSDL,USDC,9.65e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x04cb29e91de681136643ace9ca1d7af7b15b43c33c1fbc34f45812a70ba640a1,uniBTC,USDC,7.7e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d,PT-sUSDE-27FEB2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xe0b48bf58a09ae426ea172b075311369199961a004081d0aa34709cc8753f572,PT-mAPOLLO-29JAN2026,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x7b6129564616bf5c2390d7c2b202d48fb1798146bdb4b90eb0dad035607a32ec,Wrapped-LP-jrUSDe-15JAN2026,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x97efa214630ff5ed8f2194e7f173344f3a2f93bf8f5c6653d0509312efc9fae1,PT-mEDGE-31JUL2025,USDC,8.6e+17,None,809.6474574726913,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x3d353ef0436b85c3b12d53536c19b21c533c046b07c9d92d791a1510e7ef0b74,PT-mAPOLLO-30APR2026,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x64d65c9a2d91c36d56fbc42d69e979335320169b3df63bf92789e2c8883fcc64,cbBTC,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xa67cfcdf2a2637c78fd6e1879e27448be7abe90c6ef1be4a1ca4337db886c8e3,stakedao-crvfrxUSD,USDC,9.45e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xb3e1073bd0f794b671d967d6cc9fb4d2c228093ddcbcacfd98c4f95169cf9299,ctStableUSDT,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xdcfd3558f75a13a3c430ee71df056b5570cbd628da91e33c27eec7c42603247b,sUSDS,USDC,9.45e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17,None,5355.566226096143,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xf5de1cd86d1b96dae889356d9515a1ccfd6caae8570f8d6d49c218bb203d045d,PT-reUSD-18DEC2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x9bc98c2f20ac58287ef2c860eea53a2fdc27c17a7817ff1206c0b7840cc7cd79,PT-reUSD-25JUN2026,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x4ef32e4877329436968f4a29b0c8285531d113dad29b727d88beafe5ed45be6a,PT-sdeUSD-1753142406,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x0f8ff4fa22195841e7fd1e0520f650a4d71247f75b9a1eb4ecabe111776a118c,mEDGE,USDC,8.6e+17,None,603.3533838053783,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x3a85e619751152991742810df6ec69ce473daef99e28a64ab2340d7b7ccfee49,WBTC,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xe95187ba4e7668ab4434bbb17d1dfd7b87e878242eee3e73dac9fdb79a4d0d99,EIGEN,USDC,7.7e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x973e9dd45799efe8775417bcc420a3ab84a583587b2108985746e2fe201d0c83,YFI,USDC,7.7e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x21e55c99123958ff5667f824948c97d0f64dfaa6e2848062e72bc68d200d35f9,PT-eUSDE-29MAY2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x43e925e52d7873fa8acac90dd5f246087d55b3a34c344b71884a6352491ff459,fxSAVE,USDC,8.6e+17,None,4020.9992016526044,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,deUSD,USDC,8.6e+17,None,0.0,None,True
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x921afaedabc6597ac12ce8c0f1a8d562a2326c401ef1e3c77e861988890fc3ce,mRe7YIELD,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x3f246a31d3583a4c0ab8d83ea46907b188b8b463edb1c45af62b6265335084ee,Wrapped-LP-srUSDe-15JAN2026,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x7aae9136d142aa7ec2a3ad155fb42489ed7ed93a74c589eb1643916ae19f0833,cUSDOUSDC,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,?,USDC,0.0,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x5f5bfaa51137098abc90b249c93b6051987877ada76135bb3dd7502b10d184a3,lvlUSD,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x1def309fa6c5b6ee7044b67154f15872af6c7e240f1e103f6a46cd82fb351688,aprUSR,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x54cebd0c5d5ad84f551a883991c39c470e081a20452eaef47eec2377ffae9f98,jrUSDe,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x4005ba6eb7d2221fe58102bd320aa6d83c47b212771bc950ab71c5074d9ab0ec,PT-slvlUSD-25SEP2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xba3ba077d9c838696b76e29a394ae9f0d1517a372e30fd9a0fc19c516fb4c5a7,cbBTC,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xdb8938f97571aeab0deb0c34cf7e6278cff969538f49eebe6f4fc75a9a111293,ETH+,USDC,8.6e+17,None,372.9930272081388,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x97bb820669a19ba5fa6de964a466292edd67957849f9631eb8b830c382f58b7f,MKR,USDC,7.7e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,wstETH,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xef2c308b5abecf5c8750a1aa82b47c558005feb7a03f4f8e1ad682d71ac8d0ba,mF-ONE,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x3889dee51674c6e728f7d05f11a3407c6853e433a0e63f8febbc45887a26a475,MC-USR,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x21b67f89513da0b0c94af8778134a1ba3f762f944f16208b42cc0663b07eaf05,PT-iUSD-4DEC2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x4565ac05d38b19374ccbb04c17cca60ca9353cd41824f0803d0fc7704f60eaed,reUSD,USDC,9.15e+17,None,952.5308435050056,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x1eda1b67414336cab3914316cb58339ddaef9e43f939af1fed162a989c98bc20,USD0++,USDC,9.65e+17,None,2011.8681741930445,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x85c7f4374f3a403b36d54cc284983b2b02bbd8581ee0f3c36494447b87d9fcab,sUSDe,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x3a3b0aab54883f5b2561d8327fbe234142db4f50f87574cd07daf2ed3fbee01a,PT-iUSD-4SEP2025,USDC,9.15e+17,None,1620.3232355965708,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,RLP,USDC,8.6e+17,None,401.7440887303741,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x19ab5f7fa9a014d6e5c07384ac34f56e517f449c75f3c9cdc1e0ccd06313419b,PT-USD0++-26JUN2025,USDC,9.15e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x9c765f69d8a8e40d2174824bc5107d05d7f0d0f81181048c9403262aeb1ab457,LINK,USDC,7.7e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0x61765602144e91e5ac9f9e98b8584eae308f9951596fd7f5e0f59f21cd2bf664,weETH,USDC,8.6e+17,None,0.0,None,False
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,20172.084336650274,1,0xe07d416323a1afbfe0bf2fe27ffb549ff565cf5c86d21b79fc60664038e597c9,savUSD,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xfae6c3fca4d2fe61c62d29541e84a728b660a0dbc99217750c1080a8fc7d0e45,PT-eUSDE-14AUG2025,USDC,9.15e+17,None,0.7641958814512619,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xb48bb53f0f2690c71e8813f2dc7ed6fca9ac4b0ace3faa37b4a8e5ece38fa1a2,USD0++,USDC,8.6e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xd8cb3574ec8bc5b4dcec68f87dd3a57c4ed73b0f2dc712da212f8198eb93dc1f,PT-sUSDE-26DEC2024,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x05702edf1c4709808b62fe65a7d082dccc9386f858ae460ef207ec8dd1debfa2,PT-sUSDE-27NOV2025,USDC,9.15e+17,None,1177.9408280306338,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x04ded70fb239f5c5a2b2a0b62bb4e00e44796b891f3d853819cb1c19c03a252d,PWrUSDC-tac,USDC,9.8e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d,PT-sUSDE-27FEB2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xca1d04d6c883d8b4ad6d56b9f392c08a0f6bec816744e355b75d56a4c848557a,PWrUSDC-stark,USDC,9.8e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17,None,4412142.630816945,None,True
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x864c9b82eb066ae2c038ba763dfc0221001e62fc40925530056349633eb0a259,USD0USD0++,USDC,8.6e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x3e37bd6e02277f15f93cd7534ce039e60d19d9298f4d1bc6a3a4f7bf64de0a1c,PT-sUSDE-25SEP2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xcc63ab57cdcd6dd24cd42db3ebe829fb1b56da89fcd17cea6202cf6b69d02393,PT-wstUSR-27MAR2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x64d65c9a2d91c36d56fbc42d69e979335320169b3df63bf92789e2c8883fcc64,cbBTC,USDC,8.6e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,srUSD,USDC,9.15e+17,None,9947558.61332407,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x50a88868a780b6dfe8330ac4088f38db93d1bad7e9a03bda6605a9abe36936af,PWrUSDC-swell,USDC,9.8e+17,None,911052.0610328218,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xdcfd3558f75a13a3c430ee71df056b5570cbd628da91e33c27eec7c42603247b,sUSDS,USDC,9.45e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x278290bf72ec20495f3f57910bebac7f2f6a6aeff9e9d550f225b4ba26454fe0,PT-USR-29MAY2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,syrupUSDC,USDC,9.15e+17,None,4790743.074575169,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17,None,527188.0659716928,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x2c9baa468da58a10dd57f9ae739ad081e4ef0fcdd3f7019cc53edbc18bc940cb,PWrUSDC-hyper,USDC,9.8e+17,None,199960.45812994934,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xb8afc953c3cc8077b4a4bf459bede8d3f80be45ca1f244e4bca13b7b1030eed5,PT-syrupUSDC-30OCT2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x3a85e619751152991742810df6ec69ce473daef99e28a64ab2340d7b7ccfee49,WBTC,USDC,8.6e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xe4cfbee9af4ad713b41bf79f009ca02b17c001a0c0e7bd2e6a89b1111b3d3f08,tBTC,USDC,7.7e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x46981f15ab56d2fdff819d9c2b9c33ed9ce8086e0cce70939175ac7e55377c7f,sDAI,USDC,9.65e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xe95187ba4e7668ab4434bbb17d1dfd7b87e878242eee3e73dac9fdb79a4d0d99,EIGEN,USDC,7.7e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x8b1bc4d682b04a16309a8adf77b35de0c42063a7944016cfc37a79ccac0007b6,slvlUSD,USDC,9.15e+17,None,266707.8661636714,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x21e55c99123958ff5667f824948c97d0f64dfaa6e2848062e72bc68d200d35f9,PT-eUSDE-29MAY2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x718af3af39b183758849486340b69466e3e89b84b7884188323416621ee91cb7,UNI,USDC,6.25e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xa8e5d35b7dd3ed81d84a82e999d8360d73f4c3d7b9e356b58b3ec4d2ea724262,PT-wsrUSD-30OCT2025,USDC,9.15e+17,None,100425.17345991159,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0xbc552f0b14dd6f8e60b760a534ac1d8613d3539153b4d9675d697e048f2edc7e,PT-sUSDE-31JUL2025,USDC,9.15e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,?,USDC,0.0,None,5616.015942569196,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x5f5bfaa51137098abc90b249c93b6051987877ada76135bb3dd7502b10d184a3,lvlUSD,USDC,9.15e+17,None,56449.24143917275,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x7e9c708876fa3816c46aeb08937b51aa0461c2af3865ecb306433db8a80b1d1b,pufETH,USDC,7.7e+17,None,0.0,None,False
0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,Relend USDC,34351022.34745595,1,0x8d177cc2597296e8ff4816be51fe2482add89de82bdfaba3118c7948a6b2bc02,PT-sUSDE-29MAY2025,USDC,9.15e+17,None,0.0,None,False
