id,timestamp,date,datetime,hash,block_number,caller,type,assets,shares,vault_address,vault_name,chain_id,chain,market_unique_key,collateral_symbol,loan_symbol,lltv
abd2fca6-b2e1-4417-9c90-2b6e49706c27,1762196423,2025-11-03,2025-11-03 19:00,0xc4df23719628a6b5ee4067aa79717115270fd216ad116faa55e090a19217784d,23720746,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,287567148095,274911424077078795,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,syrupUSDC,USDC,9.15e+17
3e38f36b-d3ed-4582-8783-ecf1a9dc8f1e,1762196423,2025-11-03,2025-11-03 19:00,0xc4df23719628a6b5ee4067aa79717115270fd216ad116faa55e090a19217784d,23720746,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,152201392605,148209572171155479,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa0c6499787a7d046f91f2687558c021e2baae5a378885280a448183a926ef5f7,upUSDC,USDC,9.15e+17
44c8f5cd-a25a-4353-90a4-71281e409862,1762196423,2025-11-03,2025-11-03 19:00,0xc4df23719628a6b5ee4067aa79717115270fd216ad116faa55e090a19217784d,23720746,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,996722085048,962808740744361571,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
e52751d5-711b-437b-ab9b-6519c2e010c2,1762196423,2025-11-03,2025-11-03 19:00,0xc4df23719628a6b5ee4067aa79717115270fd216ad116faa55e090a19217784d,23720746,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,2437211978,2331719746913277,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x43e925e52d7873fa8acac90dd5f246087d55b3a34c344b71884a6352491ff459,fxSAVE,USDC,8.6e+17
d8e5424f-619a-40ba-aca4-56b613ebfd6d,1762196423,2025-11-03,2025-11-03 19:00,0xc4df23719628a6b5ee4067aa79717115270fd216ad116faa55e090a19217784d,23720746,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,198185119126,187552695164369615,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,srUSD,USDC,9.15e+17
822a3b6b-9e71-407a-a71f-dfc5efc48523,1762191203,2025-11-03,2025-11-03 17:33,0x9111543e2e1ea02d3b1dbe198d0688fe80a9b5113b577dcd083eb7602063d17e,23720316,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,718984489003,678739310266545802,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x64d65c9a2d91c36d56fbc42d69e979335320169b3df63bf92789e2c8883fcc64,cbBTC,USDC,8.6e+17
c7758b1e-4894-4727-950d-cee8004ef945,1762191203,2025-11-03,2025-11-03 17:33,0x9111543e2e1ea02d3b1dbe198d0688fe80a9b5113b577dcd083eb7602063d17e,23720316,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,239666588498,229121835275561681,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,syrupUSDC,USDC,9.15e+17
2276154e-3c52-49ee-a667-ef99bdd54124,1762191203,2025-11-03,2025-11-03 17:33,0x9111543e2e1ea02d3b1dbe198d0688fe80a9b5113b577dcd083eb7602063d17e,23720316,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,143799660624,132153250669487591,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
1243066a-1982-4fa2-b017-17defd291fc1,1762191203,2025-11-03,2025-11-03 17:33,0x9111543e2e1ea02d3b1dbe198d0688fe80a9b5113b577dcd083eb7602063d17e,23720316,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,239666101041,228290590780269749,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xdb8938f97571aeab0deb0c34cf7e6278cff969538f49eebe6f4fc75a9a111293,ETH+,USDC,8.6e+17
055dd9dd-3ff9-49ec-9ccc-860b2a23215e,1762191203,2025-11-03,2025-11-03 17:33,0x9111543e2e1ea02d3b1dbe198d0688fe80a9b5113b577dcd083eb7602063d17e,23720316,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,95852138840,90258455491759593,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xbed987dd46049adb1ff34de8ef761a9da3b08890fa7fff629ea9b66d049de823,sUSDf,USDC,9.15e+17
ab191cff-be01-4ef8-9033-997b18de8985,1762191011,2025-11-03,2025-11-03 17:30,0xa411402327dc82636caf4a026b5729a24bbaac7dd193ab3f37f39653634e8c4b,23720300,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,1018487006614,963872983198336309,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,srUSD,USDC,9.15e+17
d8c36703-0ebd-4462-bd1d-9c98a10cda0c,1762191011,2025-11-03,2025-11-03 17:30,0xa411402327dc82636caf4a026b5729a24bbaac7dd193ab3f37f39653634e8c4b,23720300,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,21817673072,20050692290555557,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
b2a1c70c-44b1-4626-9fc1-b8f89378d0d0,1762191011,2025-11-03,2025-11-03 17:30,0xa411402327dc82636caf4a026b5729a24bbaac7dd193ab3f37f39653634e8c4b,23720300,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,996669333542,962808740744361571,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
799f2d2a-20a2-4104-97c7-f2455088a6f6,1762179503,2025-11-03,2025-11-03 14:18,0x5462f4138afa72a55e14bec2ad43d22c4052dd5009c6dc0c98811fe9b7de5e66,23719349,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,239670452435,225712328727809738,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xbed987dd46049adb1ff34de8ef761a9da3b08890fa7fff629ea9b66d049de823,sUSDf,USDC,9.15e+17
dd897829-78b5-4dac-b5d1-6a579d485471,1762179503,2025-11-03,2025-11-03 14:18,0x5462f4138afa72a55e14bec2ad43d22c4052dd5009c6dc0c98811fe9b7de5e66,23719349,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,143795065540,140859030052141953,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x1ca75949a91c157183f53282d73c37191e7cd84002310f6632047d874aad4a0f,PT-mHYPER-20NOV2025,USDC,8.6e+17
a708649e-9a52-46ab-aa4c-d6d4545b56e8,1762179503,2025-11-03,2025-11-03 14:18,0x5462f4138afa72a55e14bec2ad43d22c4052dd5009c6dc0c98811fe9b7de5e66,23719349,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,143797864806,132170073120774804,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
301d7cb2-3510-46aa-b587-d677fbeb626f,1762179503,2025-11-03,2025-11-03 14:18,0x5462f4138afa72a55e14bec2ad43d22c4052dd5009c6dc0c98811fe9b7de5e66,23719349,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,191711694711,186190075749851599,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x78f475027e780e2cf62a9dc347c4f7aa61d20a1e16534ffe1c52fe3e69bbf469,Wrapped-LP-tUSDe-25SEP2025,USDC,9.15e+17
e76ca6cf-9cf2-4c0d-8427-4eabda961f37,1762179503,2025-11-03,2025-11-03 14:18,0x5462f4138afa72a55e14bec2ad43d22c4052dd5009c6dc0c98811fe9b7de5e66,23719349,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,718975077492,678739310266545802,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x64d65c9a2d91c36d56fbc42d69e979335320169b3df63bf92789e2c8883fcc64,cbBTC,USDC,8.6e+17
1527bfe5-4c96-49cc-8e57-13d1ac8ff9ec,1762177823,2025-11-03,2025-11-03 13:50,0x996e623d3ff7c8b7ca12b295d21b5fde4c83e5f3c3cadb178ec0ed26beb4057f,23719209,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,245292871589,232872055307757597,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
89d72bf5-8431-42ca-83ea-5c705f826727,1762177823,2025-11-03,2025-11-03 13:50,0x996e623d3ff7c8b7ca12b295d21b5fde4c83e5f3c3cadb178ec0ed26beb4057f,23719209,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,1500048679555,1449257786812193340,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
686ea760-9f92-4b6e-8d11-810f8aba4e03,1762177823,2025-11-03,2025-11-03 13:50,0x996e623d3ff7c8b7ca12b295d21b5fde4c83e5f3c3cadb178ec0ed26beb4057f,23719209,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,1395890789,1361776114921697,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x7a5d67805cb78fad2596899e0c83719ba89df353b931582eb7d3041fd5a06dc8,PT-USDe-25SEP2025,USDC,9.15e+17
586f1f47-74ac-44b2-af15-f6353ac0c557,1762177823,2025-11-03,2025-11-03 13:50,0x996e623d3ff7c8b7ca12b295d21b5fde4c83e5f3c3cadb178ec0ed26beb4057f,23719209,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,1216572469211,1151425678362705924,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,srUSD,USDC,9.15e+17
3267713e-97f5-4562-9621-62c99b3073c5,1762177823,2025-11-03,2025-11-03 13:50,0x996e623d3ff7c8b7ca12b295d21b5fde4c83e5f3c3cadb178ec0ed26beb4057f,23719209,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,39579229544,36379314989210454,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
ed410239-2a9b-45a7-a9b9-f3be608358ae,1762169099,2025-11-03,2025-11-03 11:24,0x1ada16c364c50ca8e4dbcae71b29293e543bd0883e45d179490aed1cc6cb2106,23718485,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,161620729749,148564171229147030,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
6f8e9c5d-abe3-4ab9-aa1c-fe98c6861727,1762169099,2025-11-03,2025-11-03 11:24,0x1ada16c364c50ca8e4dbcae71b29293e543bd0883e45d179490aed1cc6cb2106,23718485,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,22927169032,21767207637563711,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
7d27f84d-6baa-4c41-868b-b3e0da9645b3,1762169099,2025-11-03,2025-11-03 11:24,0x1ada16c364c50ca8e4dbcae71b29293e543bd0883e45d179490aed1cc6cb2106,23718485,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,138693560717,134001815235219326,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
15aae21b-fae4-4d92-b0e3-fe3ae163e97b,1762162463,2025-11-03,2025-11-03 09:34,0x3bf17b1c5fab9c55a3199ee5418d0c881d4d0bf4078b659bb8bf8add8538d842,23717934,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,348161243398,336390682968246942,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
dc2c6854-4cff-4a66-a3ff-50506352958d,1762162463,2025-11-03,2025-11-03 09:34,0x3bf17b1c5fab9c55a3199ee5418d0c881d4d0bf4078b659bb8bf8add8538d842,23717934,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,323467523589,297343083751623095,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
df540525-4dcb-49b5-8220-0ded26fd02c4,1762162463,2025-11-03,2025-11-03 09:34,0x3bf17b1c5fab9c55a3199ee5418d0c881d4d0bf4078b659bb8bf8add8538d842,23717934,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,24693719809,23445150829520366,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
44b87dfb-99a8-4bb9-b862-3cb191bb8271,1762157015,2025-11-03,2025-11-03 08:03,0xbc2495847f20d0ffe9ad217cee889fcd9f273ff35d868e7833354ffebad4425d,23717480,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,134020840129,129492132402041738,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
5eaba84e-f6f4-4aa3-b4a3-3c00c036dd6f,1762157015,2025-11-03,2025-11-03 08:03,0xbc2495847f20d0ffe9ad217cee889fcd9f273ff35d868e7833354ffebad4425d,23717480,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,754204798139,702137258128000115,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,RLP,USDC,8.6e+17
83b62d70-b91a-4fe9-820f-4234dd83320c,1762157015,2025-11-03,2025-11-03 08:03,0xbc2495847f20d0ffe9ad217cee889fcd9f273ff35d868e7833354ffebad4425d,23717480,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,589770582488,542148317515003420,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
ac4e8f98-6bcd-4db4-ab32-02a71986bbdd,1762157015,2025-11-03,2025-11-03 08:03,0xbc2495847f20d0ffe9ad217cee889fcd9f273ff35d868e7833354ffebad4425d,23717480,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,29346803940,27863676473992522,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
c3c438c1-c173-4e87-8ad2-e8d3aaa0f74f,1762157015,2025-11-03,2025-11-03 08:03,0xbc2495847f20d0ffe9ad217cee889fcd9f273ff35d868e7833354ffebad4425d,23717480,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,1066571582,1003979134157617,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e,csUSDL,USDC,9.65e+17
2c3ce102-7265-4b8a-be94-07a0753b30f0,1762153883,2025-11-03,2025-11-03 07:11,0xb808921a70e2b69cecc35c59e8a342912417766a6a65d6cdeecebf38f584c01f,23717220,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,95851989940,88114471906544660,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
fc0cb27c-f3f0-495c-b83b-e976bf3b2d91,1762153883,2025-11-03,2025-11-03 07:11,0xb808921a70e2b69cecc35c59e8a342912417766a6a65d6cdeecebf38f584c01f,23717220,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,143776206621,140859030052141953,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x1ca75949a91c157183f53282d73c37191e7cd84002310f6632047d874aad4a0f,PT-mHYPER-20NOV2025,USDC,8.6e+17
f1d7259e-df15-4a13-9500-f10230ff2119,1762153883,2025-11-03,2025-11-03 07:11,0xb808921a70e2b69cecc35c59e8a342912417766a6a65d6cdeecebf38f584c01f,23717220,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,239659998231,233882430154181289,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xe57ae1be21921a42b873c88c3e659174a8df631ddfabbae029e7e26869934f15,PT-AIDaUSDC-30OCT2025,USDC,8.6e+17
ea6a9321-5554-4c5d-a550-596db866467e,1762153883,2025-11-03,2025-11-03 07:11,0xb808921a70e2b69cecc35c59e8a342912417766a6a65d6cdeecebf38f584c01f,23717220,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,31801670,30194948415664,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
7781c60c-525b-4a0d-a35d-939c935d2676,1762151579,2025-11-03,2025-11-03 06:32,0x6c73a3adc12ccd11cd5b86aa93bd7594db342d6605f743e1180566865852651a,23717029,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,620973470528,600000235790410444,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
38169d5a-1585-4bb0-8291-d7d10117c540,1762151579,2025-11-03,2025-11-03 06:32,0x6c73a3adc12ccd11cd5b86aa93bd7594db342d6605f743e1180566865852651a,23717029,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,24884625283,23627645031075071,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
11262fa7-ce16-4d25-80d8-d6874aa7f598,1762151579,2025-11-03,2025-11-03 06:32,0x6c73a3adc12ccd11cd5b86aa93bd7594db342d6605f743e1180566865852651a,23717029,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,754197520125,702137258128000115,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,RLP,USDC,8.6e+17
6f84b09f-8933-4620-9d20-531865c9fab9,1762151579,2025-11-03,2025-11-03 06:32,0x6c73a3adc12ccd11cd5b86aa93bd7594db342d6605f743e1180566865852651a,23717029,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,108339424314,99594953509374609,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
6f322798-814a-4b36-b9c1-390ee1449123,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,22397057342,20589790386886095,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,USD0USD0++,USDC,9.65e+17
cdf95307-7cd6-46d7-9209-95accd484ed3,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,1018732975,983049094051383,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x4005ba6eb7d2221fe58102bd320aa6d83c47b212771bc950ab71c5074d9ab0ec,PT-slvlUSD-25SEP2025,USDC,9.15e+17
1dd4fd3e-a795-49b8-bc69-e8bae71961ef,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,632907948143,599054655374492526,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,srUSD,USDC,9.15e+17
99c6b8bb-d768-463f-8ccc-80d7384fa699,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,583494001002,563800453153652362,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x95c28d447950ca6c8bbfd25fc05b80b1fd7a1cdd17a3610b4b3f1ffc8dc2e2ed,mHYPER,USDC,8.6e+17
5f62ba87-f8fe-4daf-86ea-318c52cab8e4,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,1686931189,1588154987147476,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e,csUSDL,USDC,9.65e+17
35770ffe-458c-4165-a929-54dfe33dae14,1762143731,2025-11-03,2025-11-03 04:22,0x3abb471ed493662ab110f2ba85edbc2484595b3932cf5f799a6bc56858bc3f35,23716381,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateSupply,24311225635,23084063371391638,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,sdeUSD,USDC,9.15e+17
404a1e9f-c160-4850-a1cc-42438d14f8b4,1762142015,2025-11-03,2025-11-03 03:53,0xe41cbfbe4d6e66bdc43fff110d6bbdbbdb42d2c2edceecb2d768076c06b02d4a,23716238,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateSupply,239615165756,225712328727809738,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0xbed987dd46049adb1ff34de8ef761a9da3b08890fa7fff629ea9b66d049de823,sUSDf,USDC,9.15e+17
b4e1efe5-59f6-44ab-9db8-9bdd6608b613,1762142015,2025-11-03,2025-11-03 03:53,0xe41cbfbe4d6e66bdc43fff110d6bbdbbdb42d2c2edceecb2d768076c06b02d4a,23716238,0x1467b99d8FEC651CB85a4498BFf47094cBA95250,ReallocateWithdraw,239615165756,235897701441651349,0x94643e86aa5E38DDAc6c7791C1297f4E40cD96c1,1337 USDC,1,ethereum,0x802ec6e878dc9fe6905b8a0a18962dcca10440a87fa2242fbf4a0461c7b0c789,PT-cUSD-29JAN2026,USDC,9.15e+17
fb962652-f11a-447c-9da2-a8f87323708f,1762138307,2025-11-03,2025-11-03 02:51,0xf66e41dc3c78fe3f8bfedc0f8a15c92b94592625b19bf37f70a2a6f00a27ecb6,23715933,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,171471944123,159639646669042925,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,RLP,USDC,8.6e+17
f48eab73-163d-41dc-a707-a4672b6aa4cd,1762138307,2025-11-03,2025-11-03 02:51,0xf66e41dc3c78fe3f8bfedc0f8a15c92b94592625b19bf37f70a2a6f00a27ecb6,23715933,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,90702071374,86720553047736294,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,syrupUSDC,USDC,9.15e+17
550539e1-cfdf-4113-a3fe-7548b5178b21,1762138307,2025-11-03,2025-11-03 02:51,0xf66e41dc3c78fe3f8bfedc0f8a15c92b94592625b19bf37f70a2a6f00a27ecb6,23715933,0x22C512699FC71ADC08596c6AB1c2a56bced36fF6,ReallocateWithdraw,26821790658,26122845156856834,0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,ethereum,0xa0c6499787a7d046f91f2687558c021e2baae5a378885280a448183a926ef5f7,upUSDC,USDC,9.15e+17
