market_unique_key,chain_id,collateral_symbol,loan_symbol,collateral_price_ratio,collateral_assets,collateral_usd
0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,42161,xUSD,USDC,0.95,644314812208,0.0
0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,42161,xUSD,USDC,1.0,644314812208,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.05,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.1,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.15,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.2,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.25,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.3,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.35,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.4,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.45,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.5,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.55,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.6,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.65,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.7,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.75,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.8,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.85,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.9,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,0.95,0,0.0
0xeb0403429dabb5829047fb5c05dcaa816a41d164424341db7d10cc5dd86a967d,1,deUSD,sUSDS,1.0,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.05,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.1,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.15,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.2,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.25,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.3,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.35,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.4,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.45,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.5,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.55,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.6,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.65,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.7,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.75,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.8,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.85,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.9,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,0.95,0,0.0
0xe31af163f7ea13aa0d7719f3d865a8795a7973d9ff54ff418431718ad16f5c2d,1,sdeUSD,USDC,1.0,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.05,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.1,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.15,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.2,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.25,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.3,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.35,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.4,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.45,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.5,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.55,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.6,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.65,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.7,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.75,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.8,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.85,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.9,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,0.95,0,0.0
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,1,deUSD,USDC,1.0,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.05,1000000,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.1,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.15,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.2,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.25,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.3,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.35,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.4,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.45,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.5,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.55,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.6,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.65,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.7,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.75,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.8,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.85,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.9,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,0.95,0,0.0
0x39fe55e5102beac5fb3caff54142f26250b97dcdb5bea6122818c7760f38b331,1,xUSD,USDC,1.0,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.05,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.1,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.15,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.2,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.25,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.3,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.35,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.4,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.45,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.5,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.55,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.6,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.65,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.7,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.75,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.8,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.85,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.9,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,0.95,0,0.0
0x46b46943e982bf04f7b07ff37c95b539e35ccd8cf93c331cd9659398aa8f7bee,1,sdeUSD,USDC,1.0,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.05,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.1,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.15,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.2,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.25,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.3,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.35,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.4,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.45,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.5,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.55,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.6,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.65,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.7,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.75,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.8,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.85,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.9,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,0.95,0,0.0
0x7527be7772eb6e2e6bd9a5a9cc83dcd67fd1c9e6103d09868d0308eb3b70af2c,1,deUSD,sUSDS,1.0,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.05,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.1,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.15,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.2,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.25,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.3,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.35,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.4,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.45,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.5,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.55,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.6,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.65,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.7,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.75,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.8,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.85,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.9,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,0.95,0,0.0
0xc05394d0261ed1c3c1af310007fdc4e64b3bcf650822b70526763fefc64b729e,1,xUSD,USDC,1.0,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.05,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.1,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.15,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.2,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.25,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.3,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.35,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.4,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.45,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.5,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.55,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.6,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.65,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.7,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.75,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.8,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.85,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.9,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,0.95,0,0.0
0x37cd54128e3f569e97c8dcd2bdf60ea7737a188bd9b950adb35089de38813855,98866,xUSD,USDC,1.0,0,0.0
