timestamp,date,datetime,supply_assets,supply_usd,borrow_assets,borrow_usd,collateral_assets,collateral_usd,liquidity_assets,liquidity_usd,utilization
1760331600,2025-10-13,2025-10-13 05:00,3164125374,3164.1235877155214,128922910,128.92283721748797,271379200197025333516,271.38761769729126,3035202464,3035.2007504980334,0.04074519646388702
1760335200,2025-10-13,2025-10-13 06:00,3164125378,3163.824170307359,128922914,128.91064123302164,271379200197025333516,271.3834524527065,3035202464,3034.913529074337,0.04074519767655048
1760338800,2025-10-13,2025-10-13 07:00,3164125382,3164.076822973436,128922918,128.9209394528048,271379200197025333516,271.37643313330034,3035202464,3035.155883520631,0.04074519888921393
1760342400,2025-10-13,2025-10-13 08:00,3164125386,3163.5905551243145,128922922,128.90113020894952,271379200197025333516,271.4055743736987,3035202464,3034.689424915365,0.04074520010187738
1760346000,2025-10-13,2025-10-13 09:00,3164125390,3163.5063860291434,128922926,128.89770455859292,271379200197025333516,271.4127292584639,3035202464,3034.60868147055,0.040745201314540826
1760349600,2025-10-13,2025-10-13 10:00,3164125394,3163.520729636764,128922930,128.89829282805897,271379200197025333516,271.37193933422895,3035202464,3034.622436808705,0.04074520252720427
1760353200,2025-10-13,2025-10-13 11:00,3164125399,3163.5227404139746,128922935,128.8983795529441,271379200197025333516,271.40206557837155,3035202464,3034.6243608610303,0.04074520404303357
1760356800,2025-10-13,2025-10-13 12:00,3164125403,3163.8117323999386,128922939,128.91015842701785,271379200197025333516,271.1329775948791,3035202464,3034.9015739729207,0.040745205255697005
1760360400,2025-10-13,2025-10-13 13:00,3164125407,3163.8075519872195,128922943,128.90999193187727,271379200197025333516,271.2337482942915,3035202464,3034.897560055342,0.04074520646836043
1760364000,2025-10-13,2025-10-13 14:00,3164125411,3163.5996331398906,128922947,128.90152407189575,271379200197025333516,271.3397358677979,3035202464,3034.698109067995,0.04074520768102387
1760367600,2025-10-13,2025-10-13 15:00,3164125415,3163.645550973183,128922951,128.90339883998678,271379200197025333516,271.28573012119625,3035202464,3034.742152133196,0.040745208893687296
1760371200,2025-10-13,2025-10-13 16:00,3164125419,3163.518498801762,128922955,128.898225909005,271379200197025333516,271.07658590817636,3035202464,3034.620272892757,0.04074521010635072
1760374800,2025-10-13,2025-10-13 17:00,3164125424,3163.759137039288,128922960,128.90803556027134,271379200197025333516,271.2609587092565,3035202464,3034.851101479017,0.04074521162217999
1760378400,2025-10-13,2025-10-13 18:00,3164125428,3163.7770577169044,128922964,128.90876957866993,271379200197025333516,271.32125657356124,3035202464,3034.8682881382347,0.04074521283484341
1760382000,2025-10-13,2025-10-13 19:00,3164125432,3163.819007874969,128922968,128.9104826834363,271379200197025333516,271.31969030720484,3035202464,3034.9085251915326,0.04074521404750683
1760385600,2025-10-13,2025-10-13 20:00,3164125436,3163.82010945018,128922972,128.91053140400294,271379200197025333516,271.2431525446715,3035202464,3034.9095780461776,0.040745215260170234
1760389200,2025-10-13,2025-10-13 21:00,3164125440,3163.6866341405052,128922976,128.90509676026534,271379200197025333516,271.4775405359032,3035202464,3034.78153738024,0.04074521647283364
1760392800,2025-10-13,2025-10-13 22:00,3164125445,3163.8036624178285,128922981,128.90986989854446,271379200197025333516,271.3274379327248,3035202464,3034.893792519284,0.040745217988662895
1760396400,2025-10-13,2025-10-13 23:00,3164125449,3163.8077381616376,128922985,128.9100398022483,271379200197025333516,271.3051573089002,3035202464,3034.8976983593893,0.0407452192013263
1760400000,2025-10-14,2025-10-14 00:00,3164125453,3163.808321460473,128922989,128.91006740552174,271379200197025333516,271.35241362471777,3035202464,3034.898254054951,0.040745220413989695
1760403600,2025-10-14,2025-10-14 01:00,3164125457,3163.805019836482,128922993,128.90993671675503,271379200197025333516,271.48324908570345,3035202464,3034.895083119727,0.04074522162665309
1760407200,2025-10-14,2025-10-14 02:00,3164125461,3163.684610632256,128922997,128.90503445352746,271379200197025333516,271.5904393272539,3035202464,3034.7795761787283,0.04074522283931648
1760410800,2025-10-14,2025-10-14 03:00,3164125465,3163.8057463313,128923001,128.9099739912102,271379200197025333516,271.5530034670812,3035202464,3034.8957723400895,0.040745224051979875
1760414400,2025-10-14,2025-10-14 04:00,3164125470,3164.0997559600846,128923006,128.92195827564336,271379200197025333516,271.2205088632445,3035202464,3035.177797684441,0.0407452255678091
1760418000,2025-10-14,2025-10-14 05:00,3164125474,3163.8060336085673,128923010,128.90999432880824,271379200197025333516,271.4909559463299,3035202464,3034.8960392797594,0.04074522678047249
1760421600,2025-10-14,2025-10-14 06:00,3164125478,3164.1002897363305,128923014,128.92198769845405,271379200197025333516,271.4013376439817,3035202464,3035.1783020378766,0.04074522799313587
1760425200,2025-10-14,2025-10-14 07:00,3164125482,3163.824850006426,128923018,128.91076868051525,271379200197025333516,271.3398904802355,3035202464,3034.9140813259105,0.04074522920579924
1760428800,2025-10-14,2025-10-14 08:00,3164125486,3164.0247287436696,128923022,128.9189166223745,271379200197025333516,271.627722034489,3035202464,3035.1058121212955,0.04074523041846261
1760432400,2025-10-14,2025-10-14 09:00,3164125491,3163.812975982754,128923027,128.91029350313934,271379200197025333516,271.29841795059207,3035202464,3034.9026824796147,0.040745231934291824
1760436000,2025-10-14,2025-10-14 10:00,3164125495,3164.1163211587364,128923031,128.92265720969888,271379200197025333516,271.56365116058123,3035202464,3035.1936639490377,0.04074523314695519
1760439600,2025-10-14,2025-10-14 11:00,3164125499,3163.8128991678473,128923035,128.91029804657816,271379200197025333516,271.3524684419447,3035202464,3034.902601121269,0.040745234359618555
1760443200,2025-10-14,2025-10-14 12:00,3164125503,3164.0242939822074,128923039,128.91891521472797,271379200197025333516,271.2017602736154,3035202464,3035.105378767479,0.040745235572281914
1760446800,2025-10-14,2025-10-14 13:00,3164125507,3163.7474678552558,128923043,128.90763970553343,271379200197025333516,271.2110561929649,3035202464,3034.8398281497225,0.040745236784945266
1760450400,2025-10-14,2025-10-14 14:00,3164125511,3163.813497285992,128923047,128.91033392696423,271379200197025333516,271.40806084438947,3035202464,3034.903163359028,0.040745237997608624
1760454000,2025-10-14,2025-10-14 15:00,3164125516,3164.12026766444,128923052,128.92283815531056,271379200197025333516,271.56478800875595,3035202464,3035.197429509129,0.04074523951343781
1760457600,2025-10-14,2025-10-14 16:00,3164125520,3163.8046032994616,128923056,128.90998017178353,271379200197025333516,271.32422670615364,3035202464,3034.894623127678,0.04074524072610115
1760461200,2025-10-14,2025-10-14 17:00,3164125524,3163.6055828316034,128923060,128.90187487129975,271379200197025333516,271.5052797411848,3035202464,3034.7037079603037,0.0407452419387645
1760464800,2025-10-14,2025-10-14 18:00,3164125528,3163.6382927869477,128923064,128.90321148277226,271379200197025333516,270.8654990447046,3035202464,3034.7350813041753,0.04074524315142784
1760468400,2025-10-14,2025-10-14 19:00,3164125532,3163.628155475732,128923068,128.90280227197775,271379200197025333516,271.22293715108896,3035202464,3034.7253532037544,0.040745244364091174
1760472000,2025-10-14,2025-10-14 20:00,3164125537,3163.5905223355,128923073,128.90127369594558,271379200197025333516,271.67593171648787,3035202464,3034.6892486395545,0.040745245879920344
1760475600,2025-10-14,2025-10-14 21:00,3164125541,3163.507285070291,128923077,128.89788600937757,271379200197025333516,271.242400481752,3035202464,3034.609399060914,0.040745247092583675
1760479200,2025-10-14,2025-10-14 22:00,3164125545,3163.7693007202747,128923081,128.90856573836527,271379200197025333516,271.3032746735749,3035202464,3034.8607349819094,0.040745248305247006
1760482800,2025-10-14,2025-10-14 23:00,3164125549,3163.8148632530106,128923085,128.91042603171724,271379200197025333516,271.32535741584644,3035202464,3034.9044372212934,0.04074524951791033
1760486400,2025-10-15,2025-10-15 00:00,3164125553,3163.516671202948,128923089,128.89827995851385,271379200197025333516,271.0771999562863,3035202464,3034.6183912444344,0.04074525073057365
1760490000,2025-10-15,2025-10-15 01:00,3164125557,3163.6148291565373,128923093,128.9022832653437,271379200197025333516,271.4733391686193,3035202464,3034.7125458911937,0.040745251943236964
1760493600,2025-10-15,2025-10-15 02:00,3164125562,3163.5117475343204,128923098,128.89808797401903,271379200197025333516,271.2715688776638,3035202464,3034.613659560301,0.04074525345906611
1760497200,2025-10-15,2025-10-15 03:00,3164125566,3163.786300022871,128923102,128.90927852136042,271379200197025333516,271.00887122467134,3035202464,3034.87702150151,0.040745254671729424
1760500800,2025-10-15,2025-10-15 04:00,3164125570,3163.492974584886,128923106,128.89733073793985,271379200197025333516,271.45482314659563,3035202464,3034.5956438469457,0.04074525588439273
1760504400,2025-10-15,2025-10-15 05:00,3164125574,3163.8778538455445,128923110,128.9130165786186,271379200197025333516,271.3792466559836,3035202464,3034.9648372669258,0.04074525709705604
1760508000,2025-10-15,2025-10-15 06:00,3164125578,3163.5270749279034,128923114,128.89872783772827,271379200197025333516,271.62491142560333,3035202464,3034.628347090175,0.04074525830971933
1760511600,2025-10-15,2025-10-15 07:00,3164125582,3163.524521768206,128923118,128.89862764486696,271379200197025333516,270.97897123699886,3035202464,3034.625894123339,0.040745259522382636
1760515200,2025-10-15,2025-10-15 08:00,3164125587,3163.5210605511706,128923123,128.89849141203794,271379200197025333516,271.4814709699959,3035202464,3034.622569139133,0.04074526103821176
1760518800,2025-10-15,2025-10-15 09:00,3164125591,3163.815515367393,128923127,128.9104928870318,271379200197025333516,271.63359646337926,3035202464,3034.905022480361,0.04074526225087505
1760522400,2025-10-15,2025-10-15 10:00,3164125595,3163.8571675523413,128923131,128.9121938529243,271379200197025333516,271.41664648508146,3035202464,3034.944973699417,0.040745263463538337
1760526000,2025-10-15,2025-10-15 11:00,3164125599,3163.5237915647244,128923135,128.8986141967656,271379200197025333516,271.4207764450918,3035202464,3034.625177367959,0.04074526467620162
1760529600,2025-10-15,2025-10-15 12:00,3164125603,3163.8179391478566,128923139,128.91060315454,271379200197025333516,271.5357052833251,3035202464,3034.907335993317,0.04074526588886491
1760533200,2025-10-15,2025-10-15 13:00,3164125608,3163.235008533772,128923144,128.8868562865981,271379200197025333516,271.5352622125142,3035202464,3034.348152247174,0.040745267404694
1760536800,2025-10-15,2025-10-15 14:00,3164125612,3163.820520520106,128923148,128.91071696569887,271379200197025333516,271.4689940433662,3035202464,3034.909803554407,0.04074526861735728
1760540400,2025-10-15,2025-10-15 15:00,3164125616,3163.815510504558,128923152,128.91051666791245,271379200197025333516,271.29690755807957,3035202464,3034.9049938366456,0.04074526983002055
1760544000,2025-10-15,2025-10-15 16:00,3164125620,3163.812781877606,128923156,128.9104093259106,271379200197025333516,271.7193107878759,3035202464,3034.902372551696,0.04074527104268382
1760547600,2025-10-15,2025-10-15 17:00,3164125624,3163.517711368503,128923160,128.89839043432218,271379200197025333516,271.46208770666254,3035202464,3034.619320934181,0.04074527225534709
1760551200,2025-10-15,2025-10-15 18:00,3164125628,3163.520467043441,128923164,128.89850655133284,271379200197025333516,271.4121524634945,3035202464,3034.621960492108,0.04074527346801035
1760554800,2025-10-15,2025-10-15 19:00,3164125633,3163.6522193303804,128923169,128.90387962985025,271379200197025333516,271.56852544788717,3035202464,3034.7483397005303,0.04074527498383943
1760558400,2025-10-15,2025-10-15 20:00,3164125637,3163.8130446049104,128923173,128.91043633652512,271379200197025333516,271.4693581367029,3035202464,3034.902608268385,0.040745276196502686
1760562000,2025-10-15,2025-10-15 21:00,3164125641,3163.5149650382145,128923177,128.89829483852995,271379200197025333516,271.64298902643026,3035202464,3034.6166701996844,0.04074527740916594
1760565600,2025-10-15,2025-10-15 22:00,3164125645,3163.522091488332,128923181,128.8985890440039,271379200197025333516,271.7074363782874,3035202464,3034.623502444328,0.04074527862182919
1760569200,2025-10-15,2025-10-15 23:00,3164125649,3163.8066671938495,128923185,128.91018799704628,271379200197025333516,271.6700306492136,3035202464,3034.8964791968033,0.040745279834492436
1760572800,2025-10-16,2025-10-16 00:00,3164125654,3163.498346984814,128923190,128.89763019917322,271379200197025333516,271.2556143027835,3035202464,3034.6007167856405,0.040745281350321495
1760576400,2025-10-16,2025-10-16 01:00,3164125658,3163.5931123809087,128923194,128.90149527827245,271379200197025333516,271.6276660697283,3035202464,3034.6916171026364,0.040745282562984736
1760580000,2025-10-16,2025-10-16 02:00,3164125662,3163.699903267665,128923198,128.90585033963106,271379200197025333516,271.5828361862228,3035202464,3034.7940529280336,0.04074528377564797
1760583600,2025-10-16,2025-10-16 03:00,3164125666,3163.6292146617243,128923202,128.90297394873915,271379200197025333516,271.69464861438814,3035202464,3034.726240712985,0.0407452849883112
1760587200,2025-10-16,2025-10-16 04:00,3164125670,3163.5048562103443,128923206,128.89791076446298,271379200197025333516,271.36771468524677,3035202464,3034.6069454458816,0.04074528620097444
1760590800,2025-10-16,2025-10-16 05:00,3164125674,3163.523556938702,128923210,128.89867656728077,271379200197025333516,271.39261710268255,3035202464,3034.624880371421,0.040745287413637664
